"Id","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","Resultado_T_V_M_L","Resultado_T_T_L"
4319703577,2016-04-07,9130,6.15000009536743,6.15000009536743,0,0.5,0.379999995231628,5.26999998092651,0,7,11,304,668,2236,1.19209291327138e-07,0
4319703577,2016-04-08,6544,4.40999984741211,4.40999984741211,0,0.28999999165535,0.259999990463257,3.85999989509583,0,4,6,276,1132,2069,-2.98023268285874e-08,0
4445114986,2016-03-29,2303,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,155,807,2010,0,0
4445114986,2016-03-30,2600,1.74000000953674,1.74000000953674,0,0,0,1.74000000953674,0,0,0,163,1277,2032,0,0
4445114986,2016-03-31,4804,3.22000002861023,3.22000002861023,0,0,0,3.22000002861023,0,0,0,238,786,2227,0,0
4445114986,2016-04-01,3271,2.19000005722046,2.19000005722046,0,0,0,2.19000005722046,0,0,0,205,898,2133,0,0
4445114986,2016-04-02,5406,3.63000011444092,3.63000011444092,0,0,0,3.60999989509583,0,0,0,273,672,2317,0.0200002193450901,0
4445114986,2016-04-03,3146,2.10999989509583,2.10999989509583,0,0,0,2.10999989509583,0,0,0,171,1269,2058,0,0
4445114986,2016-04-04,2422,1.62999999523163,1.62999999523163,0,0,0,1.62999999523163,0,0,0,110,1330,1935,0,0
4445114986,2016-04-05,4239,2.83999991416931,2.83999991416931,0,0.0599999986588955,0.239999994635582,2.52999997138977,0,1,6,235,702,2217,0.00999994948506266,0
4445114986,2016-04-06,6911,4.78000020980835,4.78000020980835,0,2.3199999332428,0.100000001490116,2.35999989509583,0,28,2,215,745,2374,3.79979603337688e-07,0
4445114986,2016-04-07,6667,4.6100001335144,4.6100001335144,0,2.01999998092651,0.0500000007450581,2.54999995231628,0,24,1,208,939,2335,-0.00999980047344895,0
4445114986,2016-04-08,5543,3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,266,941,2303,0,0
4445114986,2016-04-09,4195,2.80999994277954,2.80999994277954,0,0,0,2.80999994277954,0,0,0,239,758,2210,0,0
4445114986,2016-04-10,6625,4.44999980926514,4.44999980926514,0,0,0,4.44999980926514,0,0,0,316,755,2424,0,0
4445114986,2016-04-11,5986,4.13000011444092,4.13000011444092,0,1.95000004768372,0.230000004172325,1.95000004768372,0,23,5,195,789,2297,1.49011549765987e-08,0
4445114986,2016-04-12,278,0.189999997615814,0.189999997615814,0,0,0,0.189999997615814,0,0,0,20,253,745,0,0
4558609924,2016-04-01,5336,3.52999997138977,3.52999997138977,0,0,0,3.52999997138977,0,0,0,258,1182,1902,0,0
4558609924,2016-04-02,3183,2.09999990463257,2.09999990463257,0,0,0,2.09999990463257,0,0,0,173,1180,1680,0,0
4558609924,2016-04-03,6176,4.07999992370605,4.07999992370605,0,0.0700000002980232,0.259999990463257,3.75,0,1,7,269,886,1901,-6.70552298132066e-08,0
4558609924,2016-04-04,8205,5.42000007629395,5.42000007629395,0,0,0,5.42000007629395,0,0,0,367,1073,2078,0,0
4558609924,2016-04-05,6799,4.48999977111816,4.48999977111816,0,1.5900000333786,0.860000014305115,2.03999996185303,0,24,14,185,1217,1876,-2.38418585318811e-07,0
4558609924,2016-04-06,5668,3.75,3.75,0,0,0,3.75,0,0,0,259,1181,1853,0,0
4558609924,2016-04-07,7998,5.28999996185303,5.28999996185303,0,0.509999990463257,0.25,4.53000020980835,0,27,12,296,1105,2235,-2.38418576437027e-07,0
4558609924,2016-04-08,4195,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,241,1199,1778,0,0
4558609924,2016-04-09,5512,3.64000010490417,3.64000010490417,0,0,0,3.64000010490417,0,0,0,276,1164,1882,0,0
4558609924,2016-04-10,6263,4.1399998664856,4.1399998664856,0,0,0,4.13000011444092,0,0,0,290,1150,1906,0.0099997520446804,0
4558609924,2016-04-11,8828,5.84000015258789,5.84000015258789,0,0,0,5.84000015258789,0,0,0,308,1132,2149,0,0
4558609924,2016-04-12,1260,0.829999983310699,0.829999983310699,0,0,0,0.819999992847443,0,0,0,76,555,722,0.00999999046325606,0
4702921684,2016-03-29,6506,5.28000020980835,5.28000020980835,0,0.330000013113022,0.270000010728836,4.67000007629395,0,4,5,241,760,2886,0.0100001096725419,0
4702921684,2016-03-30,7583,6.15000009536743,6.15000009536743,0,0.25,0.550000011920929,5.34999990463257,0,3,13,227,742,2915,1.78813930773458e-07,0
4702921684,2016-03-31,6963,5.65000009536743,5.65000009536743,0,0,0,5.65000009536743,0,0,0,256,759,2895,0,0
4702921684,2016-04-01,7165,5.80999994277954,5.80999994277954,0,0,0.370000004768372,5.44000005722046,0,0,9,248,708,2923,-1.19209292215317e-07,0
4702921684,2016-04-02,10328,8.38000011444092,8.38000011444092,0,0,1.46000003814697,6.92000007629395,0,0,32,367,475,3323,0,0
4702921684,2016-04-03,12116,9.82999992370605,9.82999992370605,0,0.25,2.84999990463257,6.71999979019165,0,3,57,323,471,3357,0.0100002288818288,0
4702921684,2016-04-04,7810,6.3600001335144,6.3600001335144,0,0.479999989271164,1.20000004768372,4.67999982833862,0,6,27,216,746,2931,2.68220895272009e-07,0
4702921684,2016-04-05,6670,5.40999984741211,5.40999984741211,0,1.24000000953674,0.800000011920929,3.36999988555908,0,15,16,199,770,2848,-5.96046385581417e-08,0
4702921684,2016-04-06,7605,6.17999982833862,6.17999982833862,0,0.330000013113022,0.209999993443489,5.63000011444092,0,4,4,248,708,2943,0.00999970734118971,0
4702921684,2016-04-07,6585,5.34000015258789,5.34000015258789,0,0,0,5.34000015258789,0,0,0,210,770,2822,0,0
4702921684,2016-04-09,14002,11.3599996566772,11.3599996566772,0,0.610000014305115,2.6800000667572,8.0600004196167,0,8,56,381,407,3597,0.00999915599818557,0
4702921684,2016-04-10,11135,9.02999973297119,9.02999973297119,0,0.0799999982118607,1.1599999666214,7.78999996185303,0,1,25,331,528,3224,-1.9371510084909e-07,0
4702921684,2016-04-11,6499,5.26999998092651,5.26999998092651,0,0,0,5.26999998092651,0,0,0,207,809,2677,0,0
5553957443,2016-04-01,12409,8.10000038146973,8.10000038146973,0,2.90000009536743,0.629999995231628,4.57999992370605,0,51,12,235,782,2142,-0.00999963283537753,0
5553957443,2016-04-02,2937,1.91999995708466,1.91999995708466,0,0,0,1.9099999666214,0,0,0,181,356,1615,0.00999999046325994,0
5553957443,2016-04-03,1515,0.990000009536743,0.990000009536743,0,0,0,0.990000009536743,0,0,0,93,507,1481,0,0
5553957443,2016-04-04,8921,5.88000011444092,5.88000011444092,0,2.0699999332428,0.439999997615814,3.35999989509583,0,27,8,198,754,1892,0.0100002884864754,0
5553957443,2016-04-05,11306,7.38000011444092,7.38000011444092,0,2.30999994277954,0.980000019073486,4.09000015258789,0,40,26,218,772,2086,3.5527136788005e-15,0
5553957443,2016-04-06,12252,8,8,0,2.41000008583069,1.70000004768372,3.89000010490417,0,33,28,229,745,2044,-2.38418579101562e-07,0
5553957443,2016-04-07,15444,10.0799999237061,10.0799999237061,0,3.26999998092651,1.73000001907349,5.07999992370605,0,51,39,243,731,2249,4.9737991503207e-14,0
5553957443,2016-04-08,9938,6.48999977111816,6.48999977111816,0,2.14000010490417,1.27999997138977,3.07999992370605,0,38,24,193,767,2019,-0.0100002288818297,0
5553957443,2016-04-09,4599,3,3,0,0,0,3,0,0,0,176,578,1692,0,0
5553957443,2016-04-10,5594,3.65000009536743,3.65000009536743,0,0.280000001192093,1.48000001907349,1.88999998569489,0,4,25,150,552,1712,8.94069565049449e-08,0
5553957443,2016-04-11,11906,7.76999998092651,7.76999998092651,0,2.25999999046326,1.51999998092651,3.99000000953674,0,32,27,234,688,2065,0,0
5553957443,2016-04-12,3436,2.24000000953674,2.24000000953674,0,0.5,0.670000016689301,1.04999995231628,0,7,11,50,61,633,0.0200000405311589,0
5577150313,2016-04-01,10461,7.86999988555908,7.86999988555908,0,4.76000022888184,0.850000023841858,2.25,0,99,31,142,721,3625,0.00999963283538197,0
5577150313,2016-04-02,14873,11.1099996566772,11.1099996566772,0,8.1899995803833,0.600000023841858,2.30999994277954,0,202,36,153,663,4430,0.0100001096725002,0
5577150313,2016-04-03,9917,7.40999984741211,7.40999984741211,0,1.99000000953674,0.970000028610229,4.44000005722046,0,58,27,240,700,3427,0.00999975204468129,0
5577150313,2016-04-04,7401,5.55999994277954,5.55999994277954,0,2.3199999332428,0.360000014305115,2.88000011444092,0,70,19,204,689,3492,-1.1920929576803e-07,0
5577150313,2016-04-05,8964,6.69999980926514,6.69999980926514,0,3.97000002861023,0.189999997615814,2.52999997138977,0,107,18,145,756,3597,0.00999981164932606,0
5577150313,2016-04-06,11080,8.30000019073486,8.30000019073486,0,3.13000011444092,1.37000000476837,3.80999994277954,0,83,52,190,695,3765,-0.00999987125397084,0
5577150313,2016-04-07,4499,3.35999989509583,3.35999989509583,0,0.889999985694885,0.259999990463257,2.21000003814697,0,31,11,146,756,2775,-1.19209282001265e-07,0
5577150313,2016-04-08,4363,3.25999999046326,3.25999999046326,0,0.129999995231628,0.0599999986588955,3.07999992370605,0,8,2,156,813,2486,-0.00999992713331332,0
5577150313,2016-04-09,10494,7.84000015258789,7.84000015258789,0,4.90999984741211,0.779999971389771,2.15000009536743,0,123,62,138,601,3817,2.38418578213384e-07,0
5577150313,2016-04-10,9776,7.38000011444092,7.38000011444092,0,2.9300000667572,1.42999994754791,3.01999998092651,0,80,35,162,721,3378,1.19209300208922e-07,0
5577150313,2016-04-11,2862,2.14000010490417,2.14000010490417,0,1.03999996185303,0.25,0.839999973773956,0,39,17,54,209,1511,0.0100001692771841,0
6117666160,2016-04-01,7444,5.61999988555908,5.61999988555908,0,0,0,5.61999988555908,0,0,0,286,568,2210,0,0
6117666160,2016-04-02,19658,14.8400001525879,14.8400001525879,0,0.239999994635582,2.08999991416931,12.5100002288818,0,3,30,475,466,2884,1.49012073791255e-08,0
6117666160,2016-04-03,0,0,0,0,0,0,0,0,0,0,0,1440,1496,0,0
6117666160,2016-04-04,8468,6.3899998664856,6.3899998664856,0,0.180000007152557,0.639999985694885,5.57000017166138,0,2,11,279,1148,2262,-2.98023221212418e-07,0
6117666160,2016-04-05,9910,7.48000001907349,7.48000001907349,0,0,0,7.48000001907349,0,0,0,384,990,2445,0,0
6117666160,2016-04-06,12409,9.36999988555908,9.36999988555908,0,0,0,9.36999988555908,0,0,0,491,388,2694,0,0
6117666160,2016-04-07,4853,3.66000008583069,3.66000008583069,0,0,0,3.66000008583069,0,0,0,156,770,1903,0,0
6117666160,2016-04-09,10789,8.14999961853027,8.14999961853027,0,0,0,8.14999961853027,0,0,0,506,413,2617,0,0
6290855005,2016-04-01,6633,5.01000022888184,5.01000022888184,0,0,0,5.01000022888184,0,0,0,280,1160,2778,0,0
6290855005,2016-04-02,9548,7.21999979019165,7.21999979019165,0,2.01999998092651,3.6800000667572,1.51999998092651,0,25,107,113,1195,3119,-2.38418570219778e-07,0
6290855005,2016-04-03,0,0,0,0,0,0,0,0,33,0,0,1407,2664,0,0
6290855005,2016-04-04,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-06,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-07,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-09,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,0
6290855005,2016-04-10,0,0,0,0,0,0,0,0,20,0,0,494,735,0,0
6391747486,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1820,0,0
6391747486,2016-04-03,0,0,0,0,0,0,0,0,0,0,0,1440,1820,0,0
6391747486,2016-04-04,0,0,0,0,0,0,0,0,0,0,0,1440,1820,0,0
6391747486,2016-04-06,165,0.129999995231628,0.129999995231628,0,0,0,0.129999995231628,0,0,0,8,1432,1849,0,0
6391747486,2016-04-07,0,0,0,0,0,0,0,0,0,0,0,1440,1822,0,0
6391747486,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,1440,1820,0,0
6391747486,2016-04-09,0,0,0,0,0,0,0,0,0,0,0,198,251,0,0
6775888955,2016-04-01,7225,5.17999982833862,5.17999982833862,0,1.73000001907349,1.26999998092651,2.1800000667572,0,25,50,163,1189,3065,-2.38418579989741e-07,0
6775888955,2016-04-02,1988,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,79,909,2207,0,0
6775888955,2016-04-03,1577,1.12999999523163,1.12999999523163,0,0.0700000002980232,0.889999985694885,0.170000001788139,0,1,17,8,1414,1977,7.45058259532527e-09,0
6775888955,2016-04-04,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,0
6775888955,2016-04-06,11761,8.43000030517578,8.43000030517578,0,1.30999994277954,2.44000005722046,4.67999982833862,0,24,99,300,550,3920,4.76837159979482e-07,0
6775888955,2016-04-07,13987,10.0299997329712,10.0299997329712,0,2.86999988555908,3.33999991416931,3.8199999332428,0,46,114,250,739,3856,1.06581410364015e-14,0
6775888955,2016-04-08,4131,2.96000003814697,2.96000003814697,0,1.37000000476837,0.610000014305115,0.980000019073486,0,27,30,75,1308,2584,-8.88178419700125e-16,0
6775888955,2016-04-09,14,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,601,787,0,0
6962181067,2016-03-30,15491,10.2399997711182,10.2399997711182,0,1.28999996185303,4.48999977111816,4.46000003814697,0,18,77,272,641,2244,3.90798504668055e-14,0
6962181067,2016-03-31,14097,9.31999969482422,9.31999969482422,0,3.5,1.91999995708466,3.90000009536743,0,50,32,234,595,2188,-3.57627870428701e-07,0
6962181067,2016-04-01,10467,6.98000001907349,6.98000001907349,0,0.699999988079071,2.4300000667572,3.84999990463257,0,9,45,252,602,2014,5.96046483281043e-08,0
6962181067,2016-04-02,12437,8.30000019073486,8.30000019073486,0,3.75999999046326,1.28999996185303,3.24000000953674,0,50,24,219,732,2115,0.0100002288818306,0
6962181067,2016-04-03,12307,8.14000034332275,8.14000034332275,0,1.00999999046326,3.25999999046326,3.86999988555908,0,14,51,218,589,2055,4.76837151097698e-07,0
6962181067,2016-04-04,18952,12.8000001907349,12.8000001907349,0,5.90999984741211,1.23000001907349,5.65999984741211,0,73,20,327,570,2437,4.76837190177548e-07,0
6962181067,2016-04-05,12010,7.94000005722046,7.94000005722046,0,2.38000011444092,0.949999988079071,4.6100001335144,0,38,17,287,692,2158,-1.78813931661637e-07,0
6962181067,2016-04-09,12495,8.26000022888184,8.26000022888184,0,2.21000003814697,1.0900000333786,4.96000003814697,0,33,19,324,609,2231,1.19209300208922e-07,0
6962181067,2016-04-10,10148,6.71000003814697,6.71000003814697,0,1.36000001430511,0.219999998807907,5.13000011444092,0,19,7,306,679,2100,-8.94069662749075e-08,0
6962181067,2016-04-12,5893,3.90000009536743,3.90000009536743,0,2.88000011444092,0.560000002384186,0.46000000834465,0,43,9,48,146,917,-2.98023263844982e-08,0
7007744171,2016-04-02,10976,7.34000015258789,7.34000015258789,0,0.550000011920929,0.670000016689301,6.13000011444092,0,9,16,271,1075,2575,-0.0099999904632595,0
7007744171,2016-04-03,16806,11.2399997711182,11.2399997711182,0,6.40999984741211,1.37000000476837,3.47000002861023,0,104,31,230,1002,3086,-0.0100001096725109,0
7007744171,2016-04-09,10345,6.92000007629395,6.92000007629395,0,0.0700000002980232,0.270000010728836,6.57999992370605,0,2,6,358,1074,2613,1.41561040223337e-07,0
7007744171,2016-04-10,10146,6.78999996185303,6.78999996185303,0,0.0700000002980232,0.610000014305115,6.1100001335144,0,1,12,397,1030,2700,-1.86264507817668e-07,0
7007744171,2016-04-11,12168,8.14000034332275,8.14000034332275,0,1.04999995231628,0.790000021457672,6.28999996185303,0,18,27,375,1020,2871,0.0100004076957685,0
7086361926,2016-04-01,11463,7.67000007629395,7.67000007629395,0,2.82999992370605,1.88999998569489,2.9300000667572,0,38,30,154,777,2496,0.0200001001358094,0
7086361926,2016-04-02,87,0.0199999995529652,0.0199999995529652,0,0,0,0.00999999977648258,0,0,0,2,872,1641,0.00999999977648262,0
7086361926,2016-04-03,1949,1.30999994277954,1.30999994277954,0,0.230000004172325,0.349999994039536,0.730000019073486,0,3,6,27,1404,1794,-7.45058070794613e-08,0
7086361926,2016-04-04,6101,3.86999988555908,3.86999988555908,0,0.529999971389771,0.230000004172325,3.09999990463257,0,31,24,138,1247,2421,0.0100000053644136,0
7086361926,2016-04-06,7352,4.73000001907349,4.73000001907349,0,1.4099999666214,0.779999971389771,2.52999997138977,0,19,14,124,814,2233,0.0100001096725482,0
7086361926,2016-04-09,7338,4.67000007629395,4.67000007629395,0,1.08000004291534,0.129999995231628,3.46000003814697,0,27,5,204,717,2519,1.15463194561016e-14,0
7086361926,2016-04-10,569,0.349999994039536,0.349999994039536,0,0,0,0.340000003576279,0,0,0,27,1368,1799,0.009999990463257,0
7086361926,2016-04-11,6242,3.92000007629395,3.92000007629395,0,0.740000009536743,0.230000004172325,2.9300000667572,0,46,22,126,741,2543,0.0199999958276824,0
7086361926,2016-04-12,430,0.259999990463257,0.259999990463257,0,0,0,0.259999990463257,0,0,0,14,75,625,0,0
8053475328,2016-04-02,20188,15.6199998855591,15.6199998855591,0,12.0600004196167,0.850000023841858,2.71000003814697,0,124,19,172,1125,3377,-5.96046426437624e-07,0
8053475328,2016-04-03,25701,20.1399993896484,20.1399993896484,0,16.8199996948242,1.62999999523163,1.69000005722046,0,165,36,97,1142,3697,-3.57627889968626e-07,0
8053475328,2016-04-04,17395,13.210000038147,13.210000038147,0,9.67000007629395,0.180000007152557,3.34999990463257,0,100,4,213,1123,3209,0.0100000500679212,0
8053475328,2016-04-05,17167,13.4099998474121,13.4099998474121,0,9.96000003814697,0.310000002384186,3.14000010490417,0,98,8,184,1150,3167,-2.9802322565331e-07,0
8053475328,2016-04-06,16435,12.4200000762939,12.4200000762939,0,8.96000003814697,0.550000011920929,2.91000008583069,0,100,14,191,1135,3122,-5.96046909606684e-08,0
8053475328,2016-04-07,17078,13.1999998092651,13.1999998092651,0,9.97000026702881,0.239999994635582,2.99000000953674,0,101,6,190,1143,3176,-4.61936032536414e-07,0
8053475328,2016-04-08,11693,9.53999996185303,9.53999996185303,0,6.76999998092651,0.259999990463257,2.5,0,60,6,153,1221,2790,0.00999999046326217,0
8053475328,2016-04-09,11159,9.14000034332275,9.14000034332275,0,6.69000005722046,0.25,2.19000005722046,0,59,6,120,1255,2715,0.0100002288818306,0
8053475328,2016-04-10,10118,7.73000001907349,7.73000001907349,0,3.04999995231628,0.800000011920929,3.88000011444092,0,30,18,207,1185,2684,-5.96046394463201e-08,0
8053475328,2016-04-11,16064,12.7200002670288,12.7200002670288,0,9.97999954223633,0.360000014305115,2.38000011444092,0,96,8,155,1181,3097,5.96046435319408e-07,0
8053475328,2016-04-12,290,0.209999993443489,0.209999993443489,0,0,0,0.209999993443489,0,0,0,16,599,791,0,0
8253242879,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1429,0,0
8253242879,2016-04-02,0,0,0,0,0,0,0,0,0,0,0,1440,1429,0,0
8253242879,2016-04-03,0,0,0,0,0,0,0,0,0,0,0,1440,1429,0,0
8253242879,2016-04-04,0,0,0,0,0,0,0,0,0,0,0,1440,1429,0,0
8253242879,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,1440,1429,0,0
8253242879,2016-04-06,1931,1.27999997138977,1.27999997138977,0,0,0,1.27999997138977,0,0,0,94,1346,1607,0,0
8253242879,2016-04-07,5181,3.42000007629395,3.42000007629395,0,1,0.910000026226044,1.50999999046326,0.00999999977648258,15,15,107,1303,1776,5.96046461076583e-08,0
8253242879,2016-04-08,12026,9.14999961853027,9.14999961853027,0,5.69999980926514,0.930000007152557,2.50999999046326,0,47,13,150,1230,2162,0.00999981164931185,0
8253242879,2016-04-09,5360,3.53999996185303,3.53999996185303,0,0.540000021457672,1.54999995231628,1.46000003814697,0,8,28,148,1256,1832,-0.0100000500678918,0
8253242879,2016-04-10,2545,1.67999994754791,1.67999994754791,0,0,0,1.66999995708466,0.0199999995529652,0,0,126,1314,1657,0.00999999046324995,0
8253242879,2016-04-11,1636,1.08000004291534,1.08000004291534,0,0,0,1.08000004291534,0,0,0,86,1139,1377,0,0
8378563200,2016-04-01,14179,11.2399997711182,11.2399997711182,0,6.23000001907349,1.05999994277954,3.96000003814697,0,73,21,195,719,3669,-0.0100002288818004,0
8378563200,2016-04-02,3358,2.66000008583069,2.66000008583069,0,0,0,2.66000008583069,0,0,0,144,657,2702,0,0
8378563200,2016-04-03,9152,7.26000022888184,7.26000022888184,0,1.99000000953674,0.819999992847443,4.44999980926514,0,25,13,243,600,3304,4.17232516980448e-07,0
8378563200,2016-04-09,2240,1.77999997138977,1.77999997138977,0,0,0,1.77999997138977,0,0,0,110,843,2606,0,0
8378563200,2016-04-10,2631,2.08999991416931,2.08999991416931,0,0,0,2.08999991416931,0,0,0,117,727,2624,0,0
8583815059,2016-04-01,2174,1.70000004768372,1.70000004768372,0,0,0,1.70000004768372,0,0,0,112,1328,2360,0,0
8583815059,2016-04-03,2380,1.86000001430511,1.86000001430511,0,0,0,1.86000001430511,0,0,0,131,1309,2400,0,0
8583815059,2016-04-04,3159,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,147,1293,2462,0,0
8583815059,2016-04-05,6835,5.32999992370605,5.32999992370605,0,0.370000004768372,0.730000019073486,4.23999977111816,0,5,15,212,1208,2786,-0.00999987125396729,0
8583815059,2016-04-06,2098,1.63999998569489,1.63999998569489,0,0,0,1.62999999523163,0,0,0,112,1328,2354,0.00999999046325994,0
8583815059,2016-04-07,2816,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,138,1302,2437,0,0
8583815059,2016-04-08,1408,1.10000002384186,1.10000002384186,0,0,0,1.10000002384186,0,0,0,79,1052,1814,0,0
8792009665,2016-04-01,4592,2.94000005722046,2.94000005722046,0,0.100000001490116,0.140000000596046,2.70000004768372,0,4,8,176,748,2260,7.45057793238857e-09,0
8792009665,2016-04-02,8452,5.40999984741211,5.40999984741211,0,0.259999990463257,0.389999985694885,4.76000022888184,0,9,24,328,1079,3004,-3.57627872205057e-07,0
8792009665,2016-04-03,7238,4.63000011444092,4.63000011444092,0,0.109999999403954,0.230000004172325,4.28999996185303,0,2,6,279,636,2667,1.49011611050298e-07,0
8792009665,2016-04-04,3821,2.45000004768372,2.45000004768372,0,0,0.219999998807907,2.23000001907349,0,0,9,161,675,2229,2.98023228317845e-08,0
8792009665,2016-04-05,2332,1.49000000953674,1.49000000953674,0,0.00999999977648258,0.180000007152557,1.29999995231628,0,1,10,111,904,2100,5.02914205835481e-08,0
8792009665,2016-04-06,2121,1.36000001430511,1.36000001430511,0,0,0,1.36000001430511,0,0,0,122,855,2114,0,0
8792009665,2016-04-07,1291,0.829999983310699,0.829999983310699,0,0,0,0.829999983310699,0,0,0,77,888,1961,0,0
8792009665,2016-04-08,1467,0.939999997615814,0.939999997615814,0,0.100000001490116,0.209999993443489,0.629999995231628,0,2,8,71,912,1953,7.45058104101304e-09,0
8792009665,2016-04-09,1022,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,63,739,1890,0,0
8792009665,2016-04-10,4605,2.95000004768372,2.95000004768372,0,0,0,2.95000004768372,0,0,0,179,1261,2253,0,0
8792009665,2016-04-11,178,0.109999999403954,0.109999999403954,0,0,0,0.109999999403954,0,0,0,12,1428,1725,0,0
8792009665,2016-04-12,20,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,6,598,728,0,0
8877689391,2016-04-12,2350,1.77999997138977,1.77999997138977,0,0,0,1.77999997138977,0,0,0,58,531,938,0,0
